id_org_ano;id_org_unica;ano;org_limpo;part_count;part_binaria;existencia;dotacao_atual_total;pago_total;dotacao_atual_invest;pago_invest;servidores_superior;servidores_naosup;forca_trabalho_bep
2004176;176;2004;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2005176;176;2005;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2006176;176;2006;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2007176;176;2007;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2008176;176;2008;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2009176;176;2009;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2010176;176;2010;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2011176;176;2011;Controladoria Geral da União;0;0;1;NA;NA;NA;NA;NA;NA;NA
2012176;176;2012;Controladoria Geral da União;2;1;1;6999919;0;6999919;0;NA;NA;NA
2013176;176;2013;Controladoria Geral da União;0;0;1;815962726;768466982;21576014;12499096;NA;NA;NA
2014176;176;2014;Controladoria Geral da União;0;0;1;848787129;814493214;12983391;3294109;NA;NA;NA
2015176;176;2015;Controladoria Geral da União;0;0;1;904573152;861686181;15653019;1965143;NA;NA;NA
2016176;176;2016;Controladoria Geral da União;0;0;1;934831353;891469655;16847496;3109760;NA;NA;NA
2017176;176;2017;Controladoria Geral da União;0;0;1;1023771647;966258197;11084782;2966852;2084;267;NA
2018176;176;2018;Controladoria Geral da União;0;0;1;1082654205;954904898;14000725;5253477;2061;240;NA
2019176;176;2019;Controladoria Geral da União;0;0;1;1142790180;1006400325;21167516;4180395;2037;217;NA
1997430;430;1997;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998430;430;1998;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999430;430;1999;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000430;430;2000;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001430;430;2001;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002430;430;2002;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003430;430;2003;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2004430;430;2004;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2005430;430;2005;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2006430;430;2006;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2007430;430;2007;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2008430;430;2008;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2009430;430;2009;Ministério da Pesca e Aquicultura;0;0;1;36159028;0;36158028;0;NA;NA;NA
2010430;430;2010;Ministério da Pesca e Aquicultura;0;0;1;773885765;171109400;421342081;53376213;372;224;605
2011430;430;2011;Ministério da Pesca e Aquicultura;0;0;1;559749826;108093267;281669505;4301154;357;229;593
2012430;430;2012;Ministério da Pesca e Aquicultura;8;1;1;344216968;108172287;137686019;9450821;366;227;594
2013430;430;2013;Ministério da Pesca e Aquicultura;0;0;1;637355327;124455772;348563473;10047540;362;206;572
2014430;430;2014;Ministério da Pesca e Aquicultura;0;0;1;431885901;124926390;191669164;4268501;345;191;531
2015430;430;2015;Ministério da Pesca e Aquicultura;0;0;1;774623177;104017982;439111063;651129;254;122;371
2016430;430;2016;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2017430;430;2017;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018430;430;2018;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019430;430;2019;Ministério da Pesca e Aquicultura;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997434;434;1997;Ministério das Comunicações;0;0;1;NA;NA;NA;NA;NA;NA;1313
1998434;434;1998;Ministério das Comunicações;0;0;1;NA;NA;NA;NA;NA;NA;1322
1999434;434;1999;Ministério das Comunicações;0;0;1;NA;NA;NA;NA;355;739;1657
2000434;434;2000;Ministério das Comunicações;0;0;1;870019447;643166115;82832731;7352169;256;469;1525
2001434;434;2001;Ministério das Comunicações;0;0;1;2331369733;764813228;1008090784;18072661;259;410;1644
2002434;434;2002;Ministério das Comunicações;0;0;1;2843773141;918412671;823304266;31431723;246;325;1761
2003434;434;2003;Ministério das Comunicações;0;0;1;2038887405;958070891;55156044;10274925;223;305;1685
2004434;434;2004;Ministério das Comunicações;0;0;1;2203222250;972796577;62900855;13451725;227;299;1604
2005434;434;2005;Ministério das Comunicações;0;0;1;3661098976;1013807642;150681968;12477180;239;289;2000
2006434;434;2006;Ministério das Comunicações;0;0;1;4039328645;1052371635;120311424;9212454;301;317;2009
2007434;434;2007;Ministério das Comunicações;0;0;1;4900245467;1149094411;175565323;9775204;297;310;2048
2008434;434;2008;Ministério das Comunicações;0;0;1;5007170343;1149047166;38384381;1021983;299;311;1971
2009434;434;2009;Ministério das Comunicações;0;0;1;6546283358;1275710269;114151836;2000338;356;304;2156
2010434;434;2010;Ministério das Comunicações;0;0;1;3404772540;1412985938;92359270;5267787;470;329;2348
2011434;434;2011;Ministério das Comunicações;0;0;1;4532969945;1580117262;122521956;18173086;497;497;2383
2012434;434;2012;Ministério das Comunicações;5;1;1;5659737846;1485940033;185972583;4401341;473;515;2271
2013434;434;2013;Ministério das Comunicações;0;0;1;5338799923;1630145807;156269148;8332746;525;516;2299
2014434;434;2014;Ministério das Comunicações;0;0;1;13099967863;1898721950;129127111;4295259;512;505;2404
2015434;434;2015;Ministério das Comunicações;0;0;1;11203057174;1942289092;81113931;1705344;503;485;2440
2016434;434;2016;Ministério das Comunicações;0;0;0;6642511995;2329753568;40824850;4860644;NA;NA;NA
2017434;434;2017;Ministério das Comunicações;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018434;434;2018;Ministério das Comunicações;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019434;434;2019;Ministério das Comunicações;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997438;438;1997;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998438;438;1998;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999438;438;1999;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;NA;NA;NA;NA;24;17;NA
2000438;438;2000;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;NA;NA;NA;NA;21;20;NA
2001438;438;2001;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;NA;NA;NA;NA;20;14;NA
2002438;438;2002;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;NA;NA;NA;NA;24;10;NA
2003438;438;2003;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;5743362676;5352895289;111591173;769403;159;117;NA
2004438;438;2004;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;14336507580;13597714547;184612603;87399371;255;170;383
2005438;438;2005;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;15997744394;15511819816;184526373;87350943;261;158;381
2006438;438;2006;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;22597154985;21286274568;203600940;89468106;375;189;522
2007438;438;2007;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;24864390988;24503304223;233460159;83403362;434;205;594
2008438;438;2008;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;29123434885;28451367463;196542219;77039770;466;211;632
2009438;438;2009;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;34330823091;32961325721;319573896;103142080;524;196;661
2010438;438;2010;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;39738117581;38984810525;365917945;163712399;625;223;869
2011438;438;2011;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;46311314202;45177098214;516782778;293878786;603;222;835
2012438;438;2012;Ministério do Desenvolvimento Social e Combate à Fome;29;1;1;58053341582;53855204289;1468229485;374972333;603;210;808
2013438;438;2013;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;65114037322;60300380622;1008141861;58001302;830;195;1006
2014438;438;2014;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;71291877788;67177797342;806726374;208661896;794;170;862
2015438;438;2015;Ministério do Desenvolvimento Social e Combate à Fome;0;0;1;75418639201;70065267417;422690964;22604510;782;162;834
2016438;438;2016;Ministério do Desenvolvimento Social e Combate à Fome;5;1;0;81090014180;78590768606;258974908;101352515;722;146;768
2017438;438;2017;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;6,63E+13;6,42E+13;300561973;25682818;1040;302;NA
2018438;438;2018;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;6,96E+13;6,55E+13;477642533;158323010;1063;290;NA
2019438;438;2019;Ministério do Desenvolvimento Social e Combate à Fome;0;0;0;1,02E+13;95369508509;1070427055;143396025;1256;391;NA
1997440;440;1997;Ministério do Esporte;0;0;0;NA;NA;NA;NA;NA;NA;169
1998440;440;1998;Ministério do Esporte;0;0;0;NA;NA;NA;NA;NA;NA;159
1999440;440;1999;Ministério do Esporte;0;0;1;NA;NA;NA;NA;88;116;185
2000440;440;2000;Ministério do Esporte;0;0;1;515449597;230217891;326281112;88189346;65;68;325
2001440;440;2001;Ministério do Esporte;0;0;1;833593457;225425787;559096669;56450263;93;136;402
2002440;440;2002;Ministério do Esporte;0;0;1;767557239;251581886;503611827;72431609;89;133;396
2003440;440;2003;Ministério do Esporte;0;0;1;380229032;65624292;252700940;20281048;91;128;209
2004440;440;2004;Ministério do Esporte;0;0;1;384098327;147956896;249620286;46962794;99;133;221
2005440;440;2005;Ministério do Esporte;0;0;1;685548543;110233453;463978719;11760052;100;129;219
2006440;440;2006;Ministério do Esporte;0;0;1;1019433029;266516355;572903496;92034042;100;125;215
2007440;440;2007;Ministério do Esporte;0;0;1;1576050262;754739742;707895494;173017277;125;118;233
2008440;440;2008;Ministério do Esporte;0;0;1;1407860822;204685444;892507913;10617856;130;117;236
2009440;440;2009;Ministério do Esporte;0;0;1;1467016588;147294194;1031339136;4311502;199;119;304
2010440;440;2010;Ministério do Esporte;0;0;1;2079264662;257918944;1284528739;9185223;206;125;340
2011440;440;2011;Ministério do Esporte;0;0;1;2815895925;314043064;1591011912;18390182;203;122;333
2012440;440;2012;Ministério do Esporte;6;1;1;3633223302;401961681;2165602531;15766292;268;121;389
2013440;440;2013;Ministério do Esporte;0;0;1;4173961187;413457944;2836998989;38263601;314;124;441
2014440;440;2014;Ministério do Esporte;0;0;1;3349128330;843573951;2290062356;418869468;342;141;459
2015440;440;2015;Ministério do Esporte;0;0;1;3473526867;663037557;2578877661;260245934;335;132;444
2016440;440;2016;Ministério do Esporte;0;0;1;1740685964;483241806;1023616523;205383427;285;101;367
2017440;440;2017;Ministério do Esporte;0;0;1;1577127013;320000675;908835102;112498365;183;75;NA
2018440;440;2018;Ministério do Esporte;0;0;1;1381518571;273389145;798545102;56739419;186;64;NA
2019440;440;2019;Ministério do Esporte;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997446;446;1997;Ministério do Turismo;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998446;446;1998;Ministério do Turismo;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999446;446;1999;Ministério do Turismo;0;0;0;NA;NA;NA;NA;1202;1323;NA
2000446;446;2000;Ministério do Turismo;0;0;0;NA;NA;NA;NA;1171;1322;NA
2001446;446;2001;Ministério do Turismo;0;0;0;NA;NA;NA;NA;1275;1207;NA
2002446;446;2002;Ministério do Turismo;0;0;0;NA;NA;NA;NA;1280;1153;NA
2003446;446;2003;Ministério do Turismo;0;0;1;377764313;87628267;216778500;6978410;1280;1127;286
2004446;446;2004;Ministério do Turismo;0;0;1;508305851;252981788;252700498;87812215;1385;1129;294
2005446;446;2005;Ministério do Turismo;0;0;1;1037087878;333079613;649807883;87964077;1385;1113;271
2006446;446;2006;Ministério do Turismo;0;0;1;1702161649;682269820;1310069071;387978415;1810;1122;357
2007446;446;2007;Ministério do Turismo;0;0;1;2102299225;600547529;1548598000;219698579;1853;1081;366
2008446;446;2008;Ministério do Turismo;0;0;1;3026665318;546429168;2258686364;87236906;1871;1056;388
2009446;446;2009;Ministério do Turismo;0;0;1;2949811567;557868582;2090875007;32398033;2049;1030;464
2010446;446;2010;Ministério do Turismo;0;0;1;4224224349;640386030;3111162217;85101412;2313;1039;444
2011446;446;2011;Ministério do Turismo;0;0;1;3728918622;250374880;2613914832;10548993;2310;1041;502
2012446;446;2012;Ministério do Turismo;10;1;1;3495052294;295696609;2836289684;15754132;2305;1006;554
2013446;446;2013;Ministério do Turismo;0;0;1;3641532245;272437681;3160667852;13919457;2306;999;514
2014446;446;2014;Ministério do Turismo;0;0;1;1622486104;244981149;1195143609;18601689;2493;946;503
2015446;446;2015;Ministério do Turismo;0;0;1;2067231552;195301597;1559138681;2853911;2524;907;469
2016446;446;2016;Ministério do Turismo;0;0;1;1054310429;212831095;691445767;3877533;2455;849;416
2017446;446;2017;Ministério do Turismo;0;0;1;986213262;205096946;671211594;16038631;2415;824;NA
2018446;446;2018;Ministério do Turismo;0;0;1;1246779682;235243340;961791666;17890336;2337;767;NA
2019446;446;2019;Ministério do Turismo;0;0;1;935617833;177042391;607554564;1938674;2390;698;NA
1997552;552;1997;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998552;552;1998;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999552;552;1999;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000552;552;2000;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001552;552;2001;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002552;552;2002;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003552;552;2003;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2004552;552;2004;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2005552;552;2005;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2006552;552;2006;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2007552;552;2007;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2008552;552;2008;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2009552;552;2009;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2010552;552;2010;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2011552;552;2011;Secretaria de Aviação Civil;0;0;1;NA;NA;NA;NA;NA;NA;NA
2012552;552;2012;Secretaria de Aviação Civil;4;1;1;753882426;0;196515760;0;NA;NA;NA
2013552;552;2013;Secretaria de Aviação Civil;0;0;1;4243180194;1853506401;433475907;71521620;NA;NA;NA
2014552;552;2014;Secretaria de Aviação Civil;0;0;1;4251072417;1873037918;704070693;101438389;NA;NA;NA
2015552;552;2015;Secretaria de Aviação Civil;0;0;1;5535878014;2108566188;482033650;53184105;NA;NA;NA
2016552;552;2016;Secretaria de Aviação Civil;0;0;0;19215236816;2421417962;217572028;16778145;NA;NA;NA
2017552;552;2017;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018552;552;2018;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019552;552;2019;Secretaria de Aviação Civil;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997557;557;1997;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998557;557;1998;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999557;557;1999;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000557;557;2000;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001557;557;2001;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002557;557;2002;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003557;557;2003;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2004557;557;2004;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2005557;557;2005;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2006557;557;2006;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2007557;557;2007;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2008557;557;2008;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2009557;557;2009;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2010557;557;2010;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2011557;557;2011;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;NA;NA;NA;NA;NA;NA;NA
2012557;557;2012;Secretaria de Políticas de Promoção da Igualdade Racial;6;1;1;730560;0;730560;0;NA;NA;NA
2013557;557;2013;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;56138942;26551931;7811536;489563;NA;NA;NA
2014557;557;2014;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;57718698;21350166;11693429;360802;NA;NA;NA
2015557;557;2015;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;1;76703049;17934068;13697069;14335;NA;NA;NA
2016557;557;2016;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
2017557;557;2017;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018557;557;2018;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019557;557;2019;Secretaria de Políticas de Promoção da Igualdade Racial;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997558;558;1997;Secretaria de Relações Institucionais;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998558;558;1998;Secretaria de Relações Institucionais;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999558;558;1999;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2000558;558;2000;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2001558;558;2001;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2002558;558;2002;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2003558;558;2003;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2004558;558;2004;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2005558;558;2005;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2006558;558;2006;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2007558;558;2007;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2008558;558;2008;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2009558;558;2009;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2010558;558;2010;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2011558;558;2011;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2012558;558;2012;Secretaria de Relações Institucionais;5;1;1;NA;NA;NA;NA;NA;NA;NA
2013558;558;2013;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2014558;558;2014;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2015558;558;2015;Secretaria de Relações Institucionais;0;0;1;NA;NA;NA;NA;NA;NA;NA
2016558;558;2016;Secretaria de Relações Institucionais;0;0;0;NA;NA;NA;NA;NA;NA;NA
2017558;558;2017;Secretaria de Relações Institucionais;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018558;558;2018;Secretaria de Relações Institucionais;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019558;558;2019;Secretaria de Relações Institucionais;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997561;561;1997;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998561;561;1998;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999561;561;1999;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000561;561;2000;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001561;561;2001;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002561;561;2002;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003561;561;2003;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2004561;561;2004;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2005561;561;2005;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2006561;561;2006;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2007561;561;2007;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2008561;561;2008;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2009561;561;2009;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2010561;561;2010;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2011561;561;2011;Secretaria Especial de Direitos Humanos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2012561;561;2012;Secretaria Especial de Direitos Humanos;5;1;1;24188278;0;24188278;0;NA;NA;NA
2013561;561;2013;Secretaria Especial de Direitos Humanos;0;0;1;366831151;99643344;122121919;1798658;NA;NA;NA
2014561;561;2014;Secretaria Especial de Direitos Humanos;0;0;1;325685270;113328342;126046503;14431340;NA;NA;NA
2015561;561;2015;Secretaria Especial de Direitos Humanos;0;0;1;407373624;89554840;182844380;647000;NA;NA;NA
2016561;561;2016;Secretaria Especial de Direitos Humanos;0;0;0;0;121682;0;0;NA;NA;NA
2017561;561;2017;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018561;561;2018;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019561;561;2019;Secretaria Especial de Direitos Humanos;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997562;562;1997;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998562;562;1998;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999562;562;1999;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000562;562;2000;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001562;562;2001;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002562;562;2002;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003562;562;2003;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2004562;562;2004;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2005562;562;2005;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2006562;562;2006;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2007562;562;2007;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2008562;562;2008;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2009562;562;2009;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2010562;562;2010;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2011562;562;2011;Secretaria Especial de Políticas para as Mulheres;0;0;1;NA;NA;NA;NA;NA;NA;NA
2012562;562;2012;Secretaria Especial de Políticas para as Mulheres;6;1;1;5981153;0;5981153;0;NA;NA;NA
2013562;562;2013;Secretaria Especial de Políticas para as Mulheres;0;0;1;208555722;46355668;84094460;15666849;NA;NA;NA
2014562;562;2014;Secretaria Especial de Políticas para as Mulheres;0;0;1;219229726;73099258;84846880;11690890;NA;NA;NA
2015562;562;2015;Secretaria Especial de Políticas para as Mulheres;0;0;1;266413888;71194340;109025905;18214493;NA;NA;NA
2016562;562;2016;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
2017562;562;2017;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
2018562;562;2018;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
2019562;562;2019;Secretaria Especial de Políticas para as Mulheres;0;0;0;NA;NA;NA;NA;NA;NA;NA
1997564;564;1997;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
1998564;564;1998;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
1999564;564;1999;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2000564;564;2000;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2001564;564;2001;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2002564;564;2002;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2003564;564;2003;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2004564;564;2004;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2005564;564;2005;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2006564;564;2006;Secretaria Nacional de Portos;0;0;0;NA;NA;NA;NA;NA;NA;NA
2007564;564;2007;Secretaria Nacional de Portos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2008564;564;2008;Secretaria Nacional de Portos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2009564;564;2009;Secretaria Nacional de Portos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2010564;564;2010;Secretaria Nacional de Portos;0;0;1;NA;NA;NA;NA;NA;NA;NA
2011564;564;2011;Secretaria Nacional de Portos;0;0;1;NA;NA;NA;NA;NA;NA;NA
